115000,261000,4468
121000,261000,4472
127000,261000,4481
133000,261000,4493
139000,261000,4493
145000,261000,4501
151000,261000,4502
157000,261000,4498
163000,261000,4490
169000,261000,4493
175000,261000,4493
181000,261000,4493
187000,261000,4501
193000,261000,4486
199000,261000,4517
205000,261000,4513
211000,261000,4453
217000,261000,4437
223000,261000,4444
229000,261000,4469
235000,261000,4477
241000,261000,4498
247000,261000,4514
253000,261000,4526
259000,261000,4522
265000,261000,4517
271000,261000,4522
277000,261000,4534
283000,261000,4546
289000,261000,4538
295000,261000,4517
301000,261000,4534
307000,261000,4531
313000,261000,4530
319000,261000,4517
325000,261000,4522
331000,261000,4535
337000,261000,4542
343000,261000,4538
349000,261000,4535
355000,261000,4526
361000,261000,4510
367000,261000,4468
373000,261000,4453
379000,261000,4371
1000,267000,4444
7000,267000,4458
13000,267000,4472
19000,267000,4477
25000,267000,4481
31000,267000,4477
37000,267000,4482
43000,267000,4486
49000,267000,4469
55000,267000,4482
61000,267000,4472
67000,267000,4469
73000,267000,4469
79000,267000,4465
85000,267000,4473
91000,267000,4453
97000,267000,4444
103000,267000,4444
109000,267000,4444
115000,267000,4444
121000,267000,4444
127000,267000,4449
133000,267000,4453
139000,267000,4469
145000,267000,4472
151000,267000,4481
157000,267000,4472
163000,267000,4465
169000,267000,4473
175000,267000,4468
181000,267000,4469
187000,267000,4473
193000,267000,4477
199000,267000,4497
205000,267000,4489
211000,267000,4412
217000,267000,4409
223000,267000,4413
229000,267000,4449
235000,267000,4461
241000,267000,4481
247000,267000,4506
253000,267000,4505
259000,267000,4493
265000,267000,4497
271000,267000,4484
277000,267000,4506
283000,267000,4510
289000,267000,4517
295000,267000,4493
301000,267000,4505
307000,267000,4505
313000,267000,4502
319000,267000,4493
325000,267000,4493
331000,267000,4498
337000,267000,4514
343000,267000,4517
349000,267000,4493
355000,267000,4502
361000,267000,4486
367000,267000,4465
373000,267000,4472
379000,267000,4461
1000,273000,4473
7000,273000,4478
13000,273000,4469
19000,273000,4465
25000,273000,4489
31000,273000,4501
37000,273000,4505
43000,273000,4493
49000,273000,4493
55000,273000,4497
61000,273000,4502
67000,273000,4498
73000,273000,4493
79000,273000,4489
85000,273000,4489
91000,273000,4477
97000,273000,4469
103000,273000,4473
109000,273000,4465
115000,273000,4469
121000,273000,4453
127000,273000,4453
133000,273000,4473
139000,273000,4477
145000,273000,4481
151000,273000,4493
157000,273000,4477
163000,273000,4477
169000,273000,4477
175000,273000,4481
181000,273000,4482
187000,273000,4490
193000,273000,4502
199000,273000,4497
205000,273000,4493
211000,273000,4440
217000,273000,4412
223000,273000,4420
229000,273000,4453
235000,273000,4473
241000,273000,4489
247000,273000,4513
253000,273000,4513
259000,273000,4506
265000,273000,4502
271000,273000,4513
277000,273000,4517
283000,273000,4531
289000,273000,4521
295000,273000,4498
301000,273000,4518
307000,273000,4525
313000,273000,4527
319000,273000,4510
325000,273000,4510
331000,273000,4514
337000,273000,4521
343000,273000,4517
349000,273000,4510
355000,273000,4510
361000,273000,4493
367000,273000,4428
373000,273000,4420
379000,273000,4322
1000,279000,4448
7000,279000,4444
13000,279000,4461
19000,279000,4458
25000,279000,4476
31000,279000,4478
37000,279000,4489
43000,279000,4477
49000,279000,4473
55000,279000,4477
61000,279000,4477
67000,279000,4473
73000,279000,4465
79000,279000,4457
85000,279000,4469
91000,279000,4461
97000,279000,4457
103000,279000,4453
109000,279000,4453
115000,279000,4444
121000,279000,4444
127000,279000,4461
133000,279000,4453
139000,279000,4473
145000,279000,4477
151000,279000,4477
157000,279000,4465
163000,279000,4469
169000,279000,4469
175000,279000,4469
181000,279000,4477
187000,279000,4473
193000,279000,4477
199000,279000,4481
205000,279000,4476
211000,279000,4469
217000,279000,4395
223000,279000,4412
229000,279000,4461
235000,279000,4470
241000,279000,4490
247000,279000,4497
253000,279000,4502
259000,279000,4490
265000,279000,4481
271000,279000,4497
277000,279000,4510
283000,279000,4510
289000,279000,4505
295000,279000,4501
301000,279000,4502
307000,279000,4502
313000,279000,4502
319000,279000,4493
325000,279000,4498
331000,279000,4506
337000,279000,4501
343000,279000,4513
349000,279000,4510
355000,279000,4510
361000,279000,4501
367000,279000,4477
373000,279000,4461
379000,279000,4367
1000,285000,4465
7000,285000,4449
13000,285000,4461
19000,285000,4486
25000,285000,4493
31000,285000,4501
37000,285000,4490
43000,285000,4493
49000,285000,4490
55000,285000,4493
61000,285000,4493
67000,285000,4489
73000,285000,4486
79000,285000,4482
85000,285000,4482
91000,285000,4477
97000,285000,4473
103000,285000,4469
109000,285000,4461
115000,285000,4453
121000,285000,4461
127000,285000,4453
133000,285000,4453
139000,285000,4473
145000,285000,4477
151000,285000,4486
157000,285000,4477
163000,285000,4477
169000,285000,4477
175000,285000,4477
181000,285000,4482
187000,285000,4489
193000,285000,4493
199000,285000,4489
205000,285000,4493
211000,285000,4477
217000,285000,4396
223000,285000,4420
229000,285000,4469
235000,285000,4469
241000,285000,4493
247000,285000,4502
253000,285000,4493
259000,285000,4493
265000,285000,4493
271000,285000,4510
277000,285000,4510
283000,285000,4513
289000,285000,4506
295000,285000,4510
301000,285000,4510
307000,285000,4510
313000,285000,4501
319000,285000,4502
325000,285000,4506
331000,285000,4517
337000,285000,4517
343000,285000,4517
349000,285000,4517
355000,285000,4526
361000,285000,4510
367000,285000,4444
373000,285000,4420
379000,285000,4285
1000,291000,4456
7000,291000,4453
13000,291000,4461
19000,291000,4469
25000,291000,4490
31000,291000,4493
37000,291000,4493
43000,291000,4486
49000,291000,4486
55000,291000,4490
61000,291000,4493
67000,291000,4490
73000,291000,4482
79000,291000,4486
85000,291000,4486
91000,291000,4477
97000,291000,4469
103000,291000,4469
109000,291000,4456
115000,291000,4458
121000,291000,4458
127000,291000,4453
133000,291000,4453
139000,291000,4468
145000,291000,4481
151000,291000,4477
157000,291000,4472
163000,291000,4482
169000,291000,4477
175000,291000,4472
181000,291000,4477
187000,291000,4486
193000,291000,4493
199000,291000,4493
205000,291000,4493
211000,291000,4477
217000,291000,4412
223000,291000,4420
229000,291000,4461
235000,291000,4477
241000,291000,4490
247000,291000,4493
253000,291000,4493
259000,291000,4493
265000,291000,4506
271000,291000,4505
277000,291000,4510
283000,291000,4517
289000,291000,4518
295000,291000,4514
301000,291000,4510
307000,291000,4502
313000,291000,4510
319000,291000,4517
325000,291000,4514
331000,291000,4518
337000,291000,4518
343000,291000,4526
349000,291000,4530
355000,291000,4534
361000,291000,4517
367000,291000,4493
373000,291000,4469
379000,291000,4371
1000,297000,4437
7000,297000,4444
13000,297000,4449
19000,297000,4461
25000,297000,4461
31000,297000,4457
37000,297000,4472
43000,297000,4477
49000,297000,4477
55000,297000,4473
61000,297000,4473
67000,297000,4469
73000,297000,4469
79000,297000,4477
85000,297000,4469
91000,297000,4469
97000,297000,4456
103000,297000,4453
109000,297000,4453
115000,297000,4444
121000,297000,4453
127000,297000,4444
133000,297000,4444
139000,297000,4456
145000,297000,4469
151000,297000,4437
157000,297000,4453
163000,297000,4461
169000,297000,4469
175000,297000,4469
181000,297000,4469
187000,297000,4468
193000,297000,4486
199000,297000,4477
205000,297000,4477
211000,297000,4448
217000,297000,4420
223000,297000,4395
229000,297000,4453
235000,297000,4469
241000,297000,4469
247000,297000,4486
253000,297000,4486
259000,297000,4502
265000,297000,4505
271000,297000,4510
277000,297000,4510
283000,297000,4517
289000,297000,4517
295000,297000,4510
301000,297000,4510
307000,297000,4514
313000,297000,4514
319000,297000,4510
325000,297000,4517
331000,297000,4517
337000,297000,4534
343000,297000,4530
349000,297000,4526
355000,297000,4534
361000,297000,4517
367000,297000,4510
373000,297000,4501
379000,297000,4486
1000,303000,4453
7000,303000,4461
13000,303000,4469
19000,303000,4477
25000,303000,4469
31000,303000,4477
37000,303000,4482
43000,303000,4486
49000,303000,4486
55000,303000,4481
61000,303000,4490
67000,303000,4481
73000,303000,4486
79000,303000,4477
85000,303000,4477
91000,303000,4477
97000,303000,4461
103000,303000,4465
109000,303000,4461
115000,303000,4453
121000,303000,4461
127000,303000,4453
133000,303000,4453
139000,303000,4469
145000,303000,4477
151000,303000,4469
157000,303000,4453
163000,303000,4461
169000,303000,4469
175000,303000,4472
181000,303000,4469
187000,303000,4473
193000,303000,4486
199000,303000,4486
205000,303000,4477
211000,303000,4437
217000,303000,4425
223000,303000,4412
229000,303000,4469
235000,303000,4469
241000,303000,4469
247000,303000,4486
253000,303000,4472
259000,303000,4486
265000,303000,4510
271000,303000,4510
277000,303000,4517
283000,303000,4522
289000,303000,4531
295000,303000,4517
301000,303000,4517
307000,303000,4521
313000,303000,4517
319000,303000,4517
325000,303000,4521
331000,303000,4535
337000,303000,4535
343000,303000,4542
349000,303000,4542
355000,303000,4535
361000,303000,4517
367000,303000,4465
373000,303000,4445
379000,303000,4350
1000,309000,4424
7000,309000,4437
13000,309000,4440
19000,309000,4444
25000,309000,4444
31000,309000,4441
37000,309000,4449
43000,309000,4461
49000,309000,4453
55000,309000,4449
61000,309000,4461
67000,309000,4461
73000,309000,4453
79000,309000,4461
85000,309000,4453
91000,309000,4441
97000,309000,4428
103000,309000,4437
109000,309000,4428
115000,309000,4428
121000,309000,4420
127000,309000,4423
133000,309000,4420
139000,309000,4444
145000,309000,4453
151000,309000,4441
157000,309000,4444
163000,309000,4437
169000,309000,4444
175000,309000,4444
181000,309000,4437
187000,309000,4453
193000,309000,4453
199000,309000,4457
205000,309000,4456
211000,309000,4457
217000,309000,4441
223000,309000,4420
229000,309000,4444
235000,309000,4444
241000,309000,4453
247000,309000,4457
253000,309000,4461
259000,309000,4469
265000,309000,4486
271000,309000,4493
277000,309000,4502
283000,309000,4510
289000,309000,4510
295000,309000,4501
301000,309000,4502
307000,309000,4502
313000,309000,4493
319000,309000,4498
325000,309000,4506
331000,309000,4510
337000,309000,4513
343000,309000,4526
349000,309000,4517
355000,309000,4517
361000,309000,4502
367000,309000,4493
373000,309000,4469
379000,309000,4444
1000,315000,4428
7000,315000,4437
13000,315000,4428
19000,315000,4449
25000,315000,4444
31000,315000,4453
37000,315000,4444
43000,315000,4453
49000,315000,4461
55000,315000,4457
61000,315000,4469
67000,315000,4457
73000,315000,4469
79000,315000,4461
85000,315000,4457
91000,315000,4444
97000,315000,4444
103000,315000,4444
109000,315000,4444
115000,315000,4444
121000,315000,4444
127000,315000,4441
133000,315000,4437
139000,315000,4441
145000,315000,4444
151000,315000,4441
157000,315000,4444
163000,315000,4444
169000,315000,4440
175000,315000,4444
181000,315000,4440
187000,315000,4444
193000,315000,4461
199000,315000,4461
205000,315000,4469
211000,315000,4469
217000,315000,4444
223000,315000,4420
229000,315000,4441
235000,315000,4457
241000,315000,4469
247000,315000,4477
253000,315000,4489
259000,315000,4486
265000,315000,4493
271000,315000,4505
277000,315000,4510
283000,315000,4518
289000,315000,4517
295000,315000,4517
301000,315000,4510
307000,315000,4513
313000,315000,4510
319000,315000,4510
325000,315000,4514
331000,315000,4517
337000,315000,4522
343000,315000,4539
349000,315000,4542
355000,315000,4526
361000,315000,4510
367000,315000,4444
373000,315000,4420
379000,315000,4310
1000,321000,4409
7000,321000,4412
13000,321000,4404
19000,321000,4433
25000,321000,4417
31000,321000,4428
37000,321000,4423
43000,321000,4420
49000,321000,4433
55000,321000,4428
61000,321000,4428
67000,321000,4428
73000,321000,4428
79000,321000,4433
85000,321000,4428
91000,321000,4412
97000,321000,4412
103000,321000,4417
109000,321000,4408
115000,321000,4408
121000,321000,4420
127000,321000,4404
133000,321000,4420
139000,321000,4428
145000,321000,4423
151000,321000,4413
157000,321000,4437
163000,321000,4437
169000,321000,4437
175000,321000,4437
181000,321000,4441
187000,321000,4428
193000,321000,4444
199000,321000,4444
205000,321000,4453
211000,321000,4448
217000,321000,4444
223000,321000,4392
229000,321000,4420
235000,321000,4461
241000,321000,4461
247000,321000,4448
253000,321000,4461
259000,321000,4461
265000,321000,4461
271000,321000,4461
277000,321000,4481
283000,321000,4490
289000,321000,4493
295000,321000,4493
301000,321000,4486
307000,321000,4477
313000,321000,4486
319000,321000,4482
325000,321000,4477
331000,321000,4493
337000,321000,4501
343000,321000,4517
349000,321000,4514
355000,321000,4501
361000,321000,4502
367000,321000,4477
373000,321000,4469
379000,321000,4371
1000,327000,4404
7000,327000,4400
13000,327000,4404
19000,327000,4409
25000,327000,4412
31000,327000,4404
37000,327000,4399
43000,327000,4404
49000,327000,4412
55000,327000,4412
61000,327000,4416
67000,327000,4412
73000,327000,4428
79000,327000,4428
85000,327000,4420
91000,327000,4409
97000,327000,4408
103000,327000,4408
109000,327000,4404
115000,327000,4404
121000,327000,4404
127000,327000,4404
133000,327000,4416
139000,327000,4420
145000,327000,4420
151000,327000,4412
157000,327000,4404
163000,327000,4412
169000,327000,4412
175000,327000,4412
181000,327000,4420
187000,327000,4420
193000,327000,4424
199000,327000,4437
205000,327000,4437
211000,327000,4432
217000,327000,4432
223000,327000,4395
229000,327000,4395
235000,327000,4444
241000,327000,4444
247000,327000,4437
253000,327000,4444
259000,327000,4453
265000,327000,4461
271000,327000,4465
277000,327000,4469
283000,327000,4477
289000,327000,4493
295000,327000,4486
301000,327000,4473
307000,327000,4482
313000,327000,4477
319000,327000,4481
325000,327000,4469
331000,327000,4477
337000,327000,4493
343000,327000,4502
349000,327000,4502
355000,327000,4497
361000,327000,4481
367000,327000,4420
373000,327000,4417
379000,327000,4261
